x_coordinate,y_coordinate,cluster
3.3780572664106954,4.93342206046012,3
-8.38505834412272,4.30931564115537,5
3.9979935805243514,6.233420559107602,3
1.7236961779485638,1.6965726762178595,4
3.6145511111193063,5.210928006736294,3
3.8525604876077386,5.709580919664176,3
3.8963244465474127,5.503787426084051,3
8.581449976930436,0.9620186032765528,1
4.022800396658283,6.34160052416376,3
3.702264932012673,4.704415195501749,3
9.307098119983102,0.9516717879702514,1
-8.419284136241815,4.988263987649911,2
-8.154762114580683,4.1038446317828114,5
4.015578555532923,5.593049767965755,3
-8.248319217887703,3.9069207220700513,5
1.7630857529415196,2.439562111122766,4
3.9429651187254455,5.482778191864823,3
3.678949039444775,5.147825822827902,3
-8.34224295518543,5.489821982270337,2
4.277572918065186,5.205624782574308,3
-7.910511148103808,4.2317975897626745,5
8.018874811001178,0.8284595592958826,1
3.747426578048219,5.368333507650428,3
-8.197451182936222,4.722554436105118,5
-7.3774261262409455,4.383605011921287,5
3.829042832774498,6.017104733222449,3
-8.828473061682889,5.013939944219712,2
7.301685551098992,1.0026330893211308,1
1.6758482932364707,1.479800423137938,4
-7.6779909017224375,4.489116945614275,5
-8.043483637534267,4.551889502413292,5
-7.96881274712342,4.459423961960238,2
-8.101287498676305,4.141097698121694,5
1.3244816754002438,1.7479968160797184,4
-8.312003630335502,5.123849442353667,2
1.6265213672319314,2.274730113703728,4
-8.884564871513977,5.135167748779711,2
8.48823709149212,0.6009995462820381,1
-8.458661446701731,4.05654949283956,5
2.918551597735053,1.8656547077985433,4
-7.348283337888829,5.39659658736644,2
-8.33616376461611,4.06115916709697,5
2.0225121156604224,2.6548199754944832,4
1.6592771622415246,1.7419480158820728,4
-8.659932066842368,5.575686303034725,2
1.2308430721161183,1.7278004212131235,4
-8.30717083217223,5.3648563582184625,2
-8.047321473302564,4.804802737130414,2
3.617278059900424,5.054523245284563,3
-8.109770140601723,5.214879353972876,2
6.5186773996841225,0.4407059713781532,1
8.505212088194938,0.6146898294516612,1
-8.626577888868729,4.940974039387135,2
8.845442764672663,1.2420147866718594,1
8.224930546238031,1.4624317933810302,1
3.74451767802205,5.395806951987045,3
1.07933413716083,2.2362829742423393,4
8.410568912326731,0.6189283883596115,1
8.56269364946605,0.32839945998607833,1
4.17729197328155,5.591194033888602,3
3.372039047502061,4.97108529768203,3
-7.876999167193847,4.950155027880363,2
-0.08291982852937663,2.1887608422586586,4
8.439052035718058,1.0712772855691743,1
8.800202834559194,0.9564101291172801,1
-8.100838147958108,4.36090931037832,5
3.508643196787155,5.246900694887355,3
-8.138568310857496,5.1762811396248845,2
-7.908506074679071,5.023716735896123,2
-7.91005970545212,3.9979528998237037,5
2.8248769412737547,4.624280252705951,3
-8.104763735460194,4.178093776899451,5
8.969495583452664,0.7504910534564931,1
-8.358581761627113,3.954674126680917,5
-7.636984696159576,5.1850064610223905,2
3.446010655289157,5.046368592638027,3
-8.972371811778471,5.35359285727765,2
0.45182244868517574,1.4534660609280041,4
7.835839870909657,0.3271962561813463,1
-8.170160798119234,4.253833692225825,5
-8.62420525706789,5.125119853481212,2
3.914726530805305,5.139126486323609,3
1.1262800938712545,2.0511460765555527,4
9.564526910203865,1.5645208942006383,1
4.059464973568027,5.477540181842612,3
1.2561444726184992,2.2375480144884308,4
1.7803479528501054,2.50856207066838,4
9.241062185983452,1.1970374446990455,1
9.328894811261744,0.40247829666068397,1
1.1952444785387373,1.8489774501016953,4
3.0001327531670627,5.384420419460525,3
8.185289165172708,0.963360757091493,1
1.379540726355481,1.841039208255629,4
9.174169223070036,1.0867585735846634,1
3.428045610518347,5.537786325192324,3
1.0492812007789558,2.756594100189752,4
9.112160144109245,0.0036374850204907716,1
-8.83447944849326,4.748846332932077,2
-7.833714242842776,3.5898660734798344,5
3.1387682070771636,4.57544114483899,3
-7.9460052228971305,4.576462387071875,5
-8.510260313823125,5.151891944685304,2
1.90637527666722,2.0922493128064716,4
9.306576107709015,1.3924211806634417,1
-8.271108846939903,5.204964782801723,2
3.799207885422095,5.499679634268917,3
-7.123423893018349,3.61044996924097,5
8.99622629704044,0.8361445435732677,1
3.936461230951814,5.599160009361071,3
0.9284240682922326,1.6834296309294954,4
3.8621284853224114,4.592635991431023,3
4.064993379922932,5.583246140568545,3
-8.12937340234998,4.022175622475979,5
3.842249397425966,5.178980483465055,3
3.520093441157657,5.829770353239274,3
4.050309932169061,6.113721967589566,3
-7.850859909934965,3.716076333898058,5
-7.521634074338344,5.016452380073304,2
7.69295652472216,0.4318238451995429,1
1.6199504671709894,2.232874646372067,4
3.4439686509584377,5.533924582653727,3
7.62062310820852,0.3243613869966038,1
8.049276619998283,0.8696714332677951,1
4.004051305809796,5.278626602667029,3
0.9208754187100788,1.1749710026466356,4
-8.017654171706594,4.149534553476069,5
0.8927600962760536,1.778634825300194,4
4.200504951131611,5.641782210896646,3
-8.141021510924526,4.726134003160059,5
8.607909891368617,0.6991689247507037,1
1.3486994823097849,2.3258445969286243,4
9.476556090733217,0.7071442935576878,1
3.2043036571780834,5.195264595807514,3
-8.142023682400607,5.2479407136483145,2
-8.208274944130226,5.2091923239273346,2
1.5847485773049064,1.7450671681867178,4
8.899502031521596,0.6310207182937203,1
0.8384328657801194,0.7797141693371827,4
-8.064826042700506,4.938294035742193,2
4.257953442062663,5.878648385769559,3
1.4798927427931545,1.8901393540084277,4
-8.494096524263822,3.9870433044293665,5
-7.873331951329002,4.453105453907469,5
-7.973572068828887,4.566555563181797,5
7.904670969426836,0.19039864054456934,1
3.623489425853655,4.84066131662432,3
-8.696849970733945,5.2126684640761995,2
-8.522604230703436,4.004839416985103,5
-7.912022529853048,4.23995883258101,5
-7.700444149405338,5.426421893758769,2
-8.27835325612946,5.0872136669308805,2
9.609832930889022,0.6864524782964601,1
3.9644124623742685,5.8552838118791515,3
3.0300383153351933,4.634621582145926,3
-8.34804583873698,5.033106780328706,2
-8.212909572937246,4.680347050603154,5
4.126568647957542,5.574488223755756,3
1.3667345059616969,1.936605404435952,4
4.118762303158145,5.542454687024886,3
8.808328711163528,0.8009830344030393,1
-7.917471331792617,5.049607218330514,2
8.739217708028121,0.8384713459122763,1
3.2326029431519516,5.050090275725867,3
-8.406255943951976,4.893065350814722,2
9.969014765754276,0.6927143281225541,1
-8.25923555816559,5.447815904512121,2
-8.456341955575038,5.235017637309831,2
3.713716912664825,4.692039524009812,3
3.4288621730816438,5.156487305582688,3
8.181815173523582,0.8013186270403595,1
1.9623195122197854,2.12589098792763,4
-8.084099238352596,4.86610105765564,2
-7.70337872490929,5.203478717952883,2
1.5549285249543199,1.7908729605382872,4
1.9932327787832764,2.5011786174469104,4
10.309121738632333,1.1802632568578368,1
-8.2332472204286,4.411340399724252,5
-8.355327500155019,4.319606764070197,5
-8.180949710215533,3.793101351264033,5
-7.490616557911024,3.2528591648774037,5
-7.87683099313854,5.563640266283521,2
3.6236958854571313,5.313374142333344,3
3.88177175500161,5.633836050753061,3
-8.335711573882424,4.981352032315322,2
3.966797052119799,5.0911234345503384,3
4.159648539314965,6.1174859192477244,3
8.916772682360861,0.9751116874831746,1
-8.229903901078925,5.181742026069811,2
1.6656281979356757,2.1810016948868687,4
-8.30364082559119,5.127752634491751,2
7.577260911529815,0.46333754234486113,1
8.677301713938505,0.5261696895395902,1
-7.926060030422442,5.297172044846903,2
-8.534057430536384,4.067340900370282,5
-8.169120494986558,4.549155275697542,5
-8.417734993881156,5.395371250636316,2
8.357832029217713,0.7527614940031377,1
3.4483134836967753,4.966369884185233,3
-7.791421222039689,4.418668027834844,5
0.8980202500894565,1.4209811497235503,4
7.474660754932357,0.06210173534731822,1
1.9564736590329963,1.5318285965465184,4
3.0834306868676924,4.679249960349199,3
10.05642473312514,1.4357093135011647,1
-8.374161492207048,4.030944185623255,5
9.52144981660343,0.5913072703890322,1
-8.07374893141029,4.104028400409266,5
-7.451276697198319,4.993402015184485,2
-8.118240166750367,5.3556827510837,2
-8.144927634035911,4.112681971448409,5
4.139881875619104,5.72898583206207,3
3.8733072717853063,5.5181801439501585,3
0.813464041437466,1.4527415672503174,4
9.437344389547405,0.5363241463706538,1
-8.528778291095556,5.126711220205637,2
-8.106007955117407,4.308775192407225,5
-7.908877421910534,5.173521117120903,2
1.6661181131683396,1.8988069927463627,4
-8.526170475268323,4.226610525490458,5
3.4535289507939666,5.175907248046226,3
-7.7328370823071975,5.349768444762224,2
3.7093067251075262,5.754387876293573,3
-8.282908396421401,4.455120213288643,5
4.182141123515373,5.919393372165702,3
3.6680207631251847,5.1420027300074524,3
-8.83530548921716,4.809009734780506,5
7.447416232777065,0.9131341576529398,1
3.7204679769278535,5.101716537320331,3
-7.698640038723646,5.091223534147152,2
-7.338399963320706,5.080586797335773,2
1.5980151724400615,1.4230125876370616,4
0.9453982967709362,1.9365728067827335,4
0.12650871603762903,1.2253807609123282,4
3.7353804522792204,5.28139149697682,3
-7.6320636105804365,5.253650548934972,2
-7.953083186764775,4.030037926456774,5
3.4939459477246695,4.959430661867594,3
7.238913344929891,0.7223418509496399,1
3.098798464258833,5.232502186549481,3
2.096297020671403,2.0312166088621724,4
1.313188388793185,1.9525261179861695,4
3.3785624134990626,5.594859742216906,3
-7.916242955573154,5.155644026526542,2
-6.973629896252461,5.426372318508384,2
-8.010820813488348,5.030432681156915,2
1.5303395004245726,1.9996295565232731,4
-7.752193967529348,3.808768496681574,5
4.094719062893078,5.149831370684072,3
-7.790297853566206,5.166132381288097,2
-8.111216667783209,4.1345802914412415,5
3.180898654068831,4.9909141569385715,3
8.665304079581679,1.1760409306545212,1
7.420283403112858,1.0033540155054226,1
9.16032837075306,1.6120193828279157,1
-8.199887021135934,5.069347818887743,2
-8.178342455236544,4.146984514914254,5
-8.230027208241877,5.026662011216243,2
-8.003035036363649,5.213962688142063,2
-8.436321351971221,4.237809552273053,5
-8.313945543433446,4.030479561460751,5
8.985892592337727,0.6969075110565137,1
3.5310795032628537,5.118931455311158,3
-8.089361370808033,5.210061148452131,2
2.8579551164566284,2.389128685938606,4
3.8716993964778004,4.806636666560271,3
-7.735480190635326,5.216035753817359,2
-8.512665782231275,4.958361419112274,2
4.120955831078128,5.483817933345232,3
2.1302664554652133,2.7841687610482317,4
3.536163712585586,5.152318305248571,3
-8.07144998526621,5.374090413858097,2
8.519245174406722,1.0057654069038027,1
2.145025352523267,2.068443440092622,4
1.5536990403106248,1.8038494101870548,4
3.4486861415385794,5.658235378903127,3
-8.279522831181355,5.2463261441717,2
3.5078276844585456,5.69951686309992,3
-7.743546311672442,4.883330985660068,5
1.04978197794386,2.1567533266154264,4
7.932848739703156,0.8595815845083679,1
-7.628933106620837,3.464532748757419,5
-8.571282930959365,4.622585989845165,5
-7.747983002693518,4.9797121222591345,2
-8.671080032997391,5.031256766008341,2
-8.141497183859245,3.7574946842225443,5
-8.475087348981729,3.920325951309091,5
4.130618057840414,5.158377217929725,3
-7.637023627311351,3.959649863226639,5
3.69051817464457,5.029851821521439,3
-8.311571107011352,4.21881362967792,5
10.052233365385778,0.9592859583309008,1
3.980981486520491,4.964104381606155,3
1.2062747255650739,1.7652498989663783,4
1.1851787798650752,1.768595852606089,4
1.4538761265524998,2.049649817722915,4
1.9712482026093618,2.268077930945946,4
8.265777482913808,1.251693653966584,1
9.279761641862896,0.4255099802341206,1
-8.042226556020351,3.8881244056618205,5
9.059054846532407,0.785367822930271,1
-8.667786599366398,3.9546053569132127,5
9.38718230994938,0.8169075779436962,1
8.656327515351846,0.8398689089693151,1
-7.999707559891472,4.184258348128757,5
1.8252851554482796,1.9629076914126626,4
0.6731609678119945,1.6407926412882887,4
3.61578875454247,4.756482281082326,3
9.36673474328404,0.8468886834706496,1
-7.97539819155931,5.04562191023096,2
3.870680523594903,5.17116188337115,3
1.5391872585594097,1.8148960645697438,4
10.14321141229505,0.8196081965755108,1
-7.601745873450223,4.241047036937167,5
3.8745092005271435,5.731253657467987,3
-8.198497937708668,5.05138018910901,2
3.6336498835963744,5.182949251236827,3
-8.144365468436572,4.289174004705358,5
8.789523578540567,0.658949477166922,1
-7.771531253558625,5.149834795498594,2
-8.793036824599282,4.850802871139072,2
-7.898469144904311,4.358162989284445,5
-7.975431230387223,5.208394371789157,2
0.7571033022062287,1.3079431024994819,4
1.9045800873381191,2.4859970246731153,4
9.212187568506438,0.7010084657604373,1
4.016638436818829,5.354135271570392,3
-9.056415053412234,5.07095999111765,2
-8.432767885949403,4.215748168692809,5
3.8136793042808215,5.9141693262578405,3
3.8992119514970494,5.624896577764194,3
-8.525060365462517,4.221732728096807,5
-7.582301404618115,4.153007198767075,5
0.588451473652571,1.9423542033959031,4
0.48638358697618855,1.1600384500990937,4
-7.363781286726059,4.78303078603845,2
-8.03167439153396,5.333112602049846,2
0.6375653022561695,1.1113933007258217,4
-7.466834479532009,5.215414062798736,2
1.218053648071517,1.8480685926067415,4
3.916121186311028,5.699762921842944,3
8.579886436671044,0.748814815953545,1
-0.5793595711245365,1.1870880779465192,4
3.7960687323428384,5.615574995086572,3
-7.497159238086895,4.134433493157852,5
-7.601193260459385,3.85674382391864,5
-8.339045946554496,5.312599087103205,2
-7.800855371447961,5.430205271319822,2
2.54672019569336,1.7339949005169393,4
3.371038883443129,4.632629373189289,3
4.279202572050664,5.486224878963446,3
2.01075052936554,1.8858496438339167,4
9.276927282352487,1.1299223298675136,1
1.316622522254887,2.2021888178798648,4
-8.467338666524729,5.22714667498283,2
4.131976044446568,5.6847910325730195,3
-7.698475149337677,4.828265898050111,5
-8.536960091814457,5.1660622353474634,2
9.10613872389509,0.8022305939101699,1
1.4064657372273281,1.7690682880431943,4
-7.850717564139984,4.568522134122846,2
-8.148411184854956,4.086699592520189,5
-9.023179985228685,4.971035869824491,2
3.8851634451665307,5.2980324161046175,3
9.370532884114537,0.6497593876905983,1
3.775143668498325,4.95669005451181,3
-7.972718170620133,3.951614248479602,5
2.3051767585881313,1.5572928535513701,4
4.0195231952803345,5.3685492533868935,3
8.52371624239308,0.1263107416239554,1
8.199220510366379,0.5954739847154216,1
-8.479607264630959,5.2554306037430765,2
-7.816881409904354,4.87929150863084,2
8.1208182834789,1.0862501928132615,1
-8.537261641022257,4.7739560303918935,5
-7.741829574658176,5.379490821708484,2
3.146073299987819,5.111233365800336,3
1.784456780788059,1.6566261489710545,4
-7.824741229728879,4.312132514036238,5
9.16551297824553,0.9601312024433927,1
3.7343445839296794,4.888683880511322,3
4.659341761800185,5.74767722472656,3
3.617671329665615,5.350915799230675,3
1.0499340692308134,2.0505956244408865,4
-8.769101570799325,5.073393378524635,2
-8.296319008248833,3.9471590198278044,5
-8.054420887691663,3.6223747069161907,5
8.472539455048677,1.1310864109018137,1
8.884510609139678,0.5087038805446271,1
8.555029310659314,0.5786339217457745,1
1.9925216689820227,1.929996361833734,4
-8.408960801046051,4.0643272255901515,5
-8.006023620128694,4.077339610907041,5
3.45189607377632,5.161004425886343,3
0.18013235232042568,0.8968184899828419,4
-7.649492273637616,3.9455018965241,5
9.821394065718719,1.3152160182667092,1
9.893929810992656,1.0195065676791342,1
-8.073777734896684,4.506675436471177,5
1.5513374929379695,1.9573948604979376,4
3.7274868910885015,5.447210088979666,3
1.3578486240191943,1.1059920194431756,4
1.8149994436216108,1.9399830008689707,4
-8.704597393375844,4.50850654980157,5
-8.151521859026504,4.420937021099119,2
9.655634664671858,1.1161060188268588,1
0.12760351799980385,1.1132186037447807,4
8.54151648208886,1.309305590276972,1
-8.020760093551127,3.7467923934476848,5
2.6362459740486113,2.4989292013357822,4
8.05196119692284,0.46829466309441387,1
3.643035170626545,5.018277175810119,3
-8.338693988902255,5.033419919392668,2
8.227199749937677,1.2578229323134082,1
2.8457747745480804,4.217867266253203,3
7.60941138001093,0.11310096786969137,1
8.487516529135815,0.7929402981833928,1
9.050840160657348,0.6835597693040374,1
3.550868741853539,5.087275238493914,3
2.2023815341723827,1.7589269528344247,4
1.1148819822199048,1.5303554495455058,4
9.09169441495263,0.8994298469087352,1
-8.473303910539865,5.298571221306097,2
9.771282354742707,0.7152095362737849,1
3.983571405577697,4.965060515346476,3
9.201516233868649,0.6806867221078731,1
-7.847584651393195,5.549601476686684,2
